antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_text,consequents_text,rule_type
['keyword:cosmic'],['cluster:2'],0.0021251593869540215,0.15988699152436434,0.001550116258719404,0.7294117647058824,4.562045715862577,1.0,0.0012103309178295631,3.104765466105611,0.782462950749714,0.009660330320972266,0.6779144798803993,0.3695534194913306,['keyword:cosmic'],['cluster:2'],keyword_to_topic
['keyword:moduli'],['cluster:3'],0.0017001275095632172,0.18461384603845288,0.0014251068830162263,0.8382352941176471,4.540479016633739,1.0,0.0011112398047199842,5.040568951762292,0.7810868677868128,0.0077079107505071,0.8016096973238749,0.42297734370021034,['keyword:moduli'],['cluster:3'],keyword_to_topic
['keyword:polynomials'],['cluster:3'],0.0023001725129384704,0.18461384603845288,0.001925144385828937,0.8369565217391304,4.533552275189599,1.0,0.001500500691663433,5.001035077630821,0.7812193570118642,0.010406811731315043,0.8000413945359212,0.4236922370342456,['keyword:polynomials'],['cluster:3'],keyword_to_topic
['keyword:gauge'],['cluster:0'],0.0040753056479235945,0.09963247243543266,0.001825136885266395,0.4478527607361963,4.495048148347714,1.0,0.0014191041076336843,1.6306656332558274,0.7807146232206121,0.017914110429447853,0.38675349525618247,0.23308572792142312,['keyword:gauge'],['cluster:0'],keyword_to_topic
['keyword:representations'],['cluster:3'],0.001600120009000675,0.18461384603845288,0.0013250993824536841,0.8281250000000001,4.485714467091008,1.0,0.0010296950734689856,4.744064895776277,0.7783154708665315,0.007167004732927655,0.7892103034066171,0.4176513407367281,['keyword:representations'],['cluster:3'],keyword_to_topic
['keyword:hyperbolic'],['cluster:3'],0.0020251518863914795,0.18461384603845288,0.0016751256344225817,0.8271604938271604,4.480490015114428,1.0,0.0013012545558638228,4.717591319348949,0.7783864772739171,0.009056501757231683,0.7880274207096843,0.4181170833166138,['keyword:hyperbolic'],['cluster:3'],keyword_to_topic
['keyword:shock'],['cluster:2'],0.0021751631372352925,0.15988699152436434,0.001550116258719404,0.7126436781609197,4.457171101704817,1.0,0.001202335968632155,2.923593269495213,0.7773332740601838,0.009657320872274142,0.6579551572942772,0.3611693762188492,['keyword:shock'],['cluster:2'],keyword_to_topic
['keyword:magic'],['cluster:2'],0.0014751106332974973,0.15988699152436434,0.001050078755906693,0.711864406779661,4.4522972131299605,1.0,0.0008142277545831563,2.9156863235330883,0.776542331089379,0.0065502183406113525,0.6570275780598208,0.3592160188706749,['keyword:magic'],['cluster:2'],keyword_to_topic
['keyword:sources'],['cluster:2'],0.002925219391454359,0.15988699152436434,0.0020751556366727505,0.7094017094017094,4.4368944755184,1.0,0.0016074511086243812,2.8909771174014525,0.7768897052603594,0.012910250427749261,0.65409618983811,0.3611902995796663,['keyword:sources'],['cluster:2'],keyword_to_topic
['keyword:velocity'],['cluster:2'],0.00297522314173563,0.15988699152436434,0.002100157511813386,0.7058823529411765,4.414882950834752,1.0,0.0016244580345676086,2.8563842288171615,0.7758016115819917,0.013063763608087092,0.6499070433482601,0.3595088074322771,['keyword:velocity'],['cluster:2'],keyword_to_topic
['keyword:loop'],['cluster:0'],0.00365027377053279,0.09963247243543266,0.001600120009000675,0.4383561643835617,4.399731871229439,1.0,0.001236434208176284,1.6030934027369124,0.775544371533964,0.01573641504794689,0.3762060287362356,0.22720819511524382,['keyword:loop'],['cluster:0'],keyword_to_topic
['keyword:lines'],['cluster:2'],0.001925144385828937,0.15988699152436434,0.0013501012575943196,0.7012987012987013,4.386214879725435,1.0,0.0010422957134941107,2.8125522457662586,0.7735020967861649,0.008413836086008103,0.6444510492186226,0.35487139912472204,['keyword:lines'],['cluster:2'],keyword_to_topic
['keyword:invariant'],['cluster:3'],0.0019501462609695728,0.18461384603845288,0.0015751181338600395,0.8076923076923076,4.3750364613717805,1.0,0.0012150941322849383,4.240008000600043,0.7729378181293309,0.008514664143803218,0.7641513884269839,0.40811213434452864,['keyword:invariant'],['cluster:3'],keyword_to_topic
['keyword:singularities'],['cluster:3'],0.001275095632172413,0.18461384603845288,0.0010250768807660575,0.803921568627451,4.3546114545493175,1.0,0.0007896765720438759,4.158469385203891,0.77134192134992,0.0055450365160941316,0.759526905847121,0.4047370573364774,['keyword:singularities'],['cluster:3'],keyword_to_topic
['keyword:operators'],['cluster:3'],0.0036752756456734253,0.18461384603845288,0.0029502212665949946,0.8027210884353742,4.3481087993160425,1.0,0.0022717144943957654,4.133164297667153,0.772855411181762,0.015917981923647646,0.7580546215972054,0.4093507934051194,['keyword:operators'],['cluster:3'],keyword_to_topic
['keyword:gas'],['cluster:2'],0.003800285021376603,0.15988699152436434,0.0026251968897667323,0.6907894736842105,4.320485782478087,1.0,0.0020175807507637226,2.716961218899928,0.7714763757178112,0.016299285936044704,0.6319417468884997,0.35360427554421625,['keyword:gas'],['cluster:2'],keyword_to_topic
['keyword:calculus'],['cluster:3'],0.0013501012575943196,0.18461384603845288,0.0010750806310473285,0.7962962962962963,4.31330755186389,1.0,0.0008258332453414892,4.002804755811231,0.7691978511238979,0.00581473968897904,0.7501751744078423,0.4010598491232294,['keyword:calculus'],['cluster:3'],keyword_to_topic
['keyword:smooth'],['cluster:3'],0.0013501012575943196,0.18461384603845288,0.0010750806310473285,0.7962962962962963,4.31330755186389,1.0,0.0008258332453414892,4.002804755811231,0.7691978511238979,0.00581473968897904,0.7501751744078423,0.4010598491232294,['keyword:smooth'],['cluster:3'],keyword_to_topic
['keyword:theorem'],['cluster:3'],0.0026752006400480037,0.18461384603845288,0.0021251593869540215,0.794392523364486,4.302995362541894,1.0,0.0016312803078702288,3.9657417488129787,0.769662749030422,0.01147718066432622,0.74784036295371,0.4029519496562408,['keyword:theorem'],['cluster:3'],keyword_to_topic
['keyword:solutions'],['cluster:3'],0.004150311273345501,0.18461384603845288,0.003275245643423257,0.7891566265060241,4.274634018196296,1.0,0.0025090407169941955,3.8672600445033387,0.7692544895312468,0.017657366221862786,0.7414189921307898,0.4034488441305852,['keyword:solutions'],['cluster:3'],keyword_to_topic
['keyword:cross'],['cluster:0'],0.002500187514063555,0.09963247243543266,0.001050078755906693,0.42,4.215493099121706,1.0,0.000800978892328343,1.5523578061458054,0.7646917001755711,0.010388325500865693,0.35581861601688325,0.21526976160602257,['keyword:cross'],['cluster:0'],keyword_to_topic
['keyword:plasma'],['cluster:2'],0.0041753131484861365,0.15988699152436434,0.00275020626546991,0.6586826347305389,4.119676206617258,1.0,0.00208262800748634,2.461383726586511,0.760437541369,0.017048977061376317,0.5937244610831904,0.3379417864817667,['keyword:plasma'],['cluster:2'],keyword_to_topic
['keyword:abelian'],['cluster:3'],0.0018751406355476661,0.18461384603845288,0.0014251068830162263,0.76,4.116700975081257,1.0,0.0010789299584247829,3.397442308173113,0.7585093564028803,0.007700621453661173,0.7056609327568761,0.3838596966413868,['keyword:abelian'],['cluster:3'],keyword_to_topic
['keyword:clusters'],['cluster:2'],0.005275395654674101,0.15988699152436434,0.0034502587694077054,0.6540284360189572,4.090566904683382,1.0,0.002606791629081159,2.4282718464158775,0.7595419916844974,0.02133580705009276,0.5881844936447304,0.3378038974465388,['keyword:clusters'],['cluster:2'],keyword_to_topic
['keyword:integrals'],['cluster:3'],0.0013250993824536841,0.18461384603845288,0.001000075005625422,0.7547169811320755,4.088084384390523,1.0,0.0007554433122474685,3.324266627689385,0.7563889445223312,0.005407597674733001,0.6991817708993231,0.380067049612625,['keyword:integrals'],['cluster:3'],keyword_to_topic
['keyword:manifold'],['cluster:3'],0.0016251218841413105,0.18461384603845288,0.001225091881891142,0.7538461538461539,4.083367363946996,1.0,0.0009250718805785575,3.3125062504687866,0.7563332154458497,0.0066216216216216225,0.6981137771865397,0.3802410617551463,['keyword:manifold'],['cluster:3'],keyword_to_topic
['keyword:flux'],['cluster:2'],0.002225166887516564,0.15988699152436434,0.0014501087581568618,0.6516853932584269,4.075912537006614,1.0,0.0010943335188722048,2.411937346913921,0.7563391490082362,0.009025832555244319,0.5853955322349057,0.3303774894360938,['keyword:flux'],['cluster:2'],keyword_to_topic
['keyword:conformal'],['cluster:3'],0.0020751556366727505,0.18461384603845288,0.001550116258719404,0.7469879518072289,4.046218459972066,1.0,0.001167013795504873,3.222716703752781,0.754421199126509,0.00837272113436867,0.6897027905569476,0.3776922424258246,['keyword:conformal'],['cluster:3'],keyword_to_topic
['keyword:duality'],['cluster:3'],0.0018751406355476661,0.18461384603845288,0.0014001050078755906,0.7466666666666666,4.044478150957024,1.0,0.0010539280832841471,3.2186295551113693,0.7541634759209029,0.007564500878022424,0.6893087623544802,0.3771253159985554,['keyword:duality'],['cluster:3'],keyword_to_topic
['keyword:theories'],['cluster:3'],0.002550191264344826,0.18461384603845288,0.0019001425106883016,0.7450980392156863,4.035981348118879,1.0,0.0014293418932439384,3.198822604002993,0.7541520174669033,0.010256410256410256,0.6873849776012573,0.37769528179635886,['keyword:theories'],['cluster:3'],keyword_to_topic
['keyword:groups'],['cluster:3'],0.003975298147361052,0.18461384603845288,0.0029002175163137236,0.729559748427673,3.9518149049108393,1.0,0.0021663224361798635,3.015032522788047,0.749932917972963,0.015618688568735694,0.6683286191966896,0.37263469544893946,['keyword:groups'],['cluster:3'],keyword_to_topic
['keyword:infinite'],['cluster:3'],0.0014501087581568618,0.18461384603845288,0.001050078755906693,0.7241379310344828,3.922446482609183,1.0,0.00078236860088931,2.9557748081106086,0.7461390525313006,0.005675675675675676,0.6616792330538805,0.36491295251615796,['keyword:infinite'],['cluster:3'],keyword_to_topic
['keyword:boundary'],['cluster:3'],0.0034002550191264344,0.18461384603845288,0.002450183763782284,0.7205882352941178,3.903218803772864,1.0,0.0018224496071897996,2.9182241299676432,0.7463389359657463,0.013203988143357586,0.6573258408321475,0.36693008731119753,['keyword:boundary'],['cluster:3'],keyword_to_topic
['keyword:equation'],['cluster:3'],0.004450333775033128,0.18461384603845288,0.00320024001800135,0.7191011235955055,3.8951635482732168,1.0,0.0023786467836376573,2.9027747081031063,0.7465939626811321,0.017218186709712133,0.6555020280394147,0.36821795074683183,['keyword:equation'],['cluster:3'],keyword_to_topic
['keyword:gamma'],['cluster:2'],0.004600345025876941,0.15988699152436434,0.0028502137660324526,0.6195652173913044,3.87501954652072,1.0,0.0021146784398709145,2.2082970508502426,0.7453657251157936,0.017633410672853827,0.5471623712874234,0.3186958221436585,['keyword:gamma'],['cluster:2'],keyword_to_topic
['keyword:shear'],['cluster:2'],0.002100157511813386,0.15988699152436434,0.0013000975073130484,0.619047619047619,3.8717822703749203,1.0,0.0009643096410219114,2.205296647248543,0.7432820230154431,0.00809086665629376,0.5465462656701272,0.3135894858334264,['keyword:shear'],['cluster:2'],keyword_to_topic
['keyword:integral'],['cluster:3'],0.0017501312598444884,0.18461384603845288,0.0012500937570317774,0.7142857142857143,3.869079863798174,1.0,0.0009269952940797635,2.853851538865415,0.742840684248754,0.00675310642895732,0.6495963485200906,0.3605285559510912,['keyword:integral'],['cluster:3'],keyword_to_topic
['keyword:cluster'],['cluster:2'],0.005825436907768083,0.15988699152436434,0.003600270020251519,0.6180257510729613,3.86539108141755,1.0,0.002668858438753484,2.199396977245203,0.7456376300729861,0.02220851326341764,0.5453299198162381,0.3202716714708044,['keyword:cluster'],['cluster:2'],keyword_to_topic
['keyword:equations'],['cluster:3'],0.0038252868965172387,0.18461384603845288,0.0027252043903292747,0.7124183006535948,3.8589646223241916,1.0,0.00201900346416273,2.8353200353662893,0.7437080301248263,0.014674205708131396,0.6473061285757775,0.3635899737287476,['keyword:equations'],['cluster:3'],keyword_to_topic
['keyword:universe'],['cluster:2'],0.0016251218841413105,0.15988699152436434,0.001000075005625422,0.6153846153846155,3.848872316112348,1.0,0.0007402391567096613,2.1842938220366537,0.7413884854252228,0.006230529595015577,0.5421861336092634,0.31081975100739767,['keyword:universe'],['cluster:2'],keyword_to_topic
['keyword:curvature'],['cluster:3'],0.0016751256344225817,0.18461384603845288,0.0011750881316098707,0.7014925373134329,3.799782911013729,1.0,0.0008658367456415145,2.731543615771183,0.7380634194947542,0.006347920043219882,0.6339066327821842,0.35392882553645644,['keyword:curvature'],['cluster:3'],keyword_to_topic
['keyword:rotation'],['cluster:2'],0.002100157511813386,0.15988699152436434,0.001275095632172413,0.6071428571428571,3.7973249190215563,1.0,0.0009393077658812759,2.1384694761197998,0.7382070709675898,0.007934038581207217,0.5323758364723188,0.3075589187981682,['keyword:rotation'],['cluster:2'],keyword_to_topic
['keyword:singular'],['cluster:3'],0.0015251143835787685,0.18461384603845288,0.001050078755906693,0.6885245901639344,3.7295392785464365,1.0,0.0007685215239056522,2.6178187048239145,0.7329882574023198,0.005673375658516817,0.6180025766653446,0.3471062820808838,['keyword:singular'],['cluster:3'],keyword_to_topic
['keyword:dimension'],['cluster:3'],0.001975148136110208,0.18461384603845288,0.0013501012575943196,0.6835443037974684,3.7025625025714173,1.0,0.0009854615636913325,2.5766202465184898,0.7313613277589429,0.007288432986907815,0.6118946898165561,0.34542870661162695,['keyword:dimension'],['cluster:3'],keyword_to_topic
['keyword:instability'],['cluster:2'],0.002450183763782284,0.15988699152436434,0.0014501087581568618,0.5918367346938775,3.701594038710089,1.0,0.0010583562474838688,2.058276870765307,0.7316387671975185,0.009013209013209013,0.5141567132179935,0.3004531601538191,['keyword:instability'],['cluster:2'],keyword_to_topic
['keyword:operator'],['cluster:3'],0.0025251893892041903,0.18461384603845288,0.0017251293847038527,0.6831683168316831,3.7005258895336985,1.0,0.0012589444595873754,2.5735625484411324,0.731615606373673,0.0093042071197411,0.611433574596536,0.3462564227712045,['keyword:operator'],['cluster:3'],keyword_to_topic
['keyword:nuclear'],['cluster:0'],0.0028502137660324526,0.09963247243543266,0.001050078755906693,0.3684210526315789,3.6978009641418472,1.0,0.000766104911427374,1.4255819186438983,0.7316543747604601,0.010352477199901405,0.2985320682579491,0.18948028792181204,['keyword:nuclear'],['cluster:0'],keyword_to_topic
['keyword:relay'],['cluster:1'],0.0034502587694077054,0.2716203715278646,0.0034502587694077054,1.0,3.681608983799705,1.0,0.0025130982005939113,inf,0.7309014275320505,0.012702503681885123,1.0,0.5063512518409425,['keyword:relay'],['cluster:1'],keyword_to_topic
['author:H. Vincent Poor'],['cluster:1'],0.001975148136110208,0.2716203715278646,0.001975148136110208,1.0,3.681608983799705,1.0,0.001438657665557384,inf,0.7298211333233128,0.007271723122238585,1.0,0.5036358615611193,['author:H. Vincent Poor'],['cluster:1'],author_to_topic
['keyword:lasso'],['cluster:1'],0.0015251143835787685,0.2716203715278646,0.0015251143835787685,1.0,3.681608983799705,1.0,0.0011108622480886132,inf,0.7294921875,0.005614874815905744,1.0,0.5028074374079529,['keyword:lasso'],['cluster:1'],keyword_to_topic
['keyword:wireless'],['cluster:1'],0.0014501087581568618,0.2716203715278646,0.0014501087581568618,1.0,3.681608983799705,1.0,0.0010562296785104847,inf,0.7294373920228348,0.005338733431516937,1.0,0.5026693667157585,['keyword:wireless'],['cluster:1'],keyword_to_topic
['keyword:allocation'],['cluster:1'],0.0014251068830162263,0.2716203715278646,0.0014251068830162263,1.0,3.681608983799705,1.0,0.0010380188219844418,inf,0.7294191286930396,0.005246686303387334,1.0,0.5026233431516937,['keyword:allocation'],['cluster:1'],keyword_to_topic
['keyword:nonparametric'],['cluster:1'],0.0014251068830162263,0.2716203715278646,0.0014251068830162263,1.0,3.681608983799705,1.0,0.0010380188219844418,inf,0.7294191286930396,0.005246686303387334,1.0,0.5026233431516937,['keyword:nonparametric'],['cluster:1'],keyword_to_topic
['keyword:policy'],['cluster:1'],0.0014001050078755906,0.2716203715278646,0.0014001050078755906,1.0,3.681608983799705,1.0,0.001019807965458399,inf,0.7294008662777598,0.005154639175257731,1.0,0.5025773195876289,['keyword:policy'],['cluster:1'],keyword_to_topic
['keyword:mimo'],['cluster:1'],0.0013250993824536841,0.2716203715278646,0.0013250993824536841,1.0,3.681608983799705,1.0,0.0009651753958802705,inf,0.7293460845183257,0.004878497790868925,1.0,0.5024392488954345,['keyword:mimo'],['cluster:1'],keyword_to_topic
['keyword:prediction'],['cluster:1'],0.0013000975073130484,0.2716203715278646,0.0013000975073130484,1.0,3.681608983799705,1.0,0.0009469645393542275,inf,0.7293278257604207,0.004786450662739322,1.0,0.5023932253313697,['keyword:prediction'],['cluster:1'],keyword_to_topic
['keyword:throughput'],['cluster:1'],0.0013000975073130484,0.2716203715278646,0.0013000975073130484,1.0,3.681608983799705,1.0,0.0009469645393542275,inf,0.7293278257604207,0.004786450662739322,1.0,0.5023932253313697,['keyword:throughput'],['cluster:1'],keyword_to_topic
['keyword:quantile'],['cluster:1'],0.0011500862564692352,0.2716203715278646,0.0011500862564692352,1.0,3.681608983799705,1.0,0.0008376994001979706,inf,0.7292182924082001,0.004234167893961708,1.0,0.5021170839469808,['keyword:quantile'],['cluster:1'],keyword_to_topic
['keyword:secrecy'],['cluster:1'],0.0011500862564692352,0.2716203715278646,0.0011500862564692352,1.0,3.681608983799705,1.0,0.0008376994001979706,inf,0.7292182924082001,0.004234167893961708,1.0,0.5021170839469808,['keyword:secrecy'],['cluster:1'],keyword_to_topic
['keyword:copula'],['cluster:1'],0.001100082506187964,0.2716203715278646,0.001100082506187964,1.0,3.681608983799705,1.0,0.0008012776871458848,inf,0.7291817886016069,0.004050073637702503,1.0,0.5020250368188512,['keyword:copula'],['cluster:1'],keyword_to_topic
['keyword:diversity'],['cluster:1'],0.001100082506187964,0.2716203715278646,0.001100082506187964,1.0,3.681608983799705,1.0,0.0008012776871458848,inf,0.7291817886016069,0.004050073637702503,1.0,0.5020250368188512,['keyword:diversity'],['cluster:1'],keyword_to_topic
['keyword:alpha'],['cluster:2'],0.0021751631372352925,0.15988699152436434,0.001275095632172413,0.5862068965517242,3.666382680434607,1.0,0.000927315342085164,2.03027310381612,0.7288369419429009,0.007930337428082723,0.5074554265037591,0.29709093850260176,['keyword:alpha'],['cluster:2'],keyword_to_topic
['keyword:binary'],['cluster:2'],0.0029002175163137236,0.15988699152436434,0.0017001275095632172,0.5862068965517241,3.6663826804346065,1.0,0.0012364204561135519,2.030273103816119,0.7293669254266738,0.010554089709762533,0.507455426503759,0.2984201019115149,['keyword:binary'],['cluster:2'],keyword_to_topic
['keyword:regression'],['cluster:1'],0.00482536190214266,0.2716203715278646,0.004800360027002025,0.9948186528497409,3.662533289583126,1.0,0.003489693434385632,140.57726829512163,0.730489816768834,0.017671421997238836,0.9928864743772041,0.5062458507253123,['keyword:regression'],['cluster:1'],keyword_to_topic
['keyword:mass'],['cluster:2'],0.006025451908893167,0.15988699152436434,0.0035252643948296123,0.5850622406639004,3.659223524602662,1.0,0.002561873016541946,2.024672350426282,0.7311233274749019,0.021709006928406466,0.5060929242257611,0.30355535801764216,['keyword:mass'],['cluster:2'],keyword_to_topic
['keyword:estimator'],['cluster:1'],0.0033002475185638924,0.2716203715278646,0.003275245643423257,0.9924242424242424,3.6537180066497075,1.0,0.002378831186297019,96.14611095832196,0.7287111175790814,0.012057063966866084,0.9895991632939424,0.5022412081046101,['keyword:estimator'],['cluster:1'],keyword_to_topic
['keyword:inference'],['cluster:1'],0.0032252418931419855,0.2716203715278646,0.00320024001800135,0.9922480620155039,3.653069379274126,1.0,0.0023241986167188903,93.96097207290529,0.7286075298485,0.011780947998159225,0.9893572833705457,0.5020150472080465,['keyword:inference'],['cluster:1'],keyword_to_topic
['keyword:curves'],['cluster:3'],0.002225166887516564,0.18461384603845288,0.0015001125084381328,0.6741573033707864,3.6517158265061407,1.0,0.0010893158912562864,2.5023919897440576,0.7277755504326617,0.008093889113719142,0.6003823525257211,0.341141490255274,['keyword:curves'],['cluster:3'],keyword_to_topic
['keyword:estimators'],['cluster:1'],0.002600195014626097,0.2716203715278646,0.0025751931394854613,0.9903846153846154,3.646208897417016,1.0,0.0018689272035678195,75.75148136110235,0.7276345291616237,0.009479981592268752,0.986798938026927,0.4999327347909822,['keyword:estimators'],['cluster:1'],keyword_to_topic
['keyword:latent'],['cluster:1'],0.001975148136110208,0.2716203715278646,0.0019501462609695728,0.9873417721518989,3.6350063384351525,1.0,0.0014136557904167488,57.54199064929939,0.7263319291727529,0.007179015186378279,0.9826213867696255,0.4972607240730039,['keyword:latent'],['cluster:1'],keyword_to_topic
['keyword:online'],['cluster:1'],0.0018001350101257594,0.2716203715278646,0.001775133134985124,0.9861111111111112,3.630475525691376,1.0,0.001286179794734449,52.44333324999393,0.7258606365809133,0.006534744592728945,0.9809317993722279,0.49632322860415645,['keyword:online'],['cluster:1'],keyword_to_topic
['keyword:community'],['cluster:1'],0.0015001125084381328,0.2716203715278646,0.0014751106332974973,0.9833333333333334,3.6202488340697103,1.0,0.0010676495164219347,43.70277770832828,0.7248632698194571,0.005430280717901518,0.9771181592466733,0.49438205694648996,['keyword:community'],['cluster:1'],keyword_to_topic
['keyword:risk'],['cluster:1'],0.0015001125084381328,0.2716203715278646,0.0014751106332974973,0.9833333333333334,3.6202488340697103,1.0,0.0010676495164219347,43.70277770832828,0.7248632698194571,0.005430280717901518,0.9771181592466733,0.49438205694648996,['keyword:risk'],['cluster:1'],keyword_to_topic
['keyword:training'],['cluster:1'],0.0014001050078755906,0.2716203715278646,0.001375103132734955,0.9821428571428572,3.6158659662318535,1.0,0.0009948060903177635,40.78925919443972,0.724455389881894,0.005062126092959043,0.9754837420500072,0.49360272459499266,['keyword:training'],['cluster:1'],keyword_to_topic
['keyword:formula'],['cluster:3'],0.0020251518863914795,0.18461384603845288,0.0013501012575943196,0.6666666666666666,3.6111412062116286,1.0,0.0009762301790355606,2.4461584618846413,0.7245465477502756,0.007286466063958981,0.5911957399401057,0.33698988804622604,['keyword:formula'],['cluster:3'],keyword_to_topic
['keyword:scheduling'],['cluster:1'],0.0013000975073130484,0.2716203715278646,0.001275095632172413,0.9807692307692308,3.6108088110343264,1.0,0.000921962664213592,37.875740680551175,0.7239950029329544,0.004693971468016567,0.973597876053854,0.49273181715192027,['keyword:scheduling'],['cluster:1'],keyword_to_topic
['keyword:routing'],['cluster:1'],0.001275095632172413,0.2716203715278646,0.0012500937570317774,0.9803921568627452,3.6094205723526525,1.0,0.0009037518076875492,37.147361052079034,0.7238702248034846,0.004601932811780948,0.9730801873490275,0.49249725663461263,['keyword:routing'],['cluster:1'],keyword_to_topic
['keyword:gene'],['cluster:1'],0.0011250843813285997,0.2716203715278646,0.001100082506187964,0.9777777777777776,3.599795450826378,1.0,0.000794486668531292,32.77708328124588,0.7230198966031965,0.004049700874367234,0.9694908789955642,0.49091392570774006,['keyword:gene'],['cluster:1'],keyword_to_topic
['keyword:users'],['cluster:1'],0.0021751631372352925,0.2716203715278646,0.0021251593869540215,0.9770114942528736,3.5969742945169534,1.0,0.0015343407674844557,31.684513838537924,0.7235624272259643,0.007822565801582918,0.9684388403402391,0.4924177500719449,['keyword:users'],['cluster:1'],keyword_to_topic
['keyword:sparse'],['cluster:1'],0.003800285021376603,0.2716203715278646,0.0037002775208140612,0.9736842105263158,3.5847245368576077,1.0,0.0026680426913959694,27.678425881941173,0.7237891423862061,0.01361796098638204,0.9638707777579054,0.49365359274474846,['keyword:sparse'],['cluster:1'],keyword_to_topic
['keyword:multivariate'],['cluster:1'],0.0019001425106883016,0.2716203715278646,0.0018501387604070306,0.9736842105263158,3.5847245368576077,1.0,0.0013340213456979847,27.678425881941173,0.7224112216221632,0.006810233756672187,0.9638707777579054,0.4902478490039532,['keyword:multivariate'],['cluster:1'],keyword_to_topic
['keyword:points'],['cluster:3'],0.001550116258719404,0.18461384603845288,0.0010250768807660575,0.6612903225806451,3.582019099709922,1.0,0.0007389039564371308,2.4073305497912343,0.7219469442722473,0.0055367994598244435,0.5846021228423655,0.33342143431307447,['keyword:points'],['cluster:3'],keyword_to_topic
['keyword:user'],['cluster:1'],0.0017501312598444884,0.2716203715278646,0.0017001275095632172,0.9714285714285714,3.576420155691142,1.0,0.0012247562065417275,25.493286996524727,0.721653782859601,0.006258052641266335,0.9607739872800115,0.4888438880706922,['keyword:user'],['cluster:1'],keyword_to_topic
['keyword:high_dimensional'],['cluster:1'],0.0016251218841413105,0.2716203715278646,0.0015751181338600395,0.9692307692307693,3.568328707375099,1.0,0.0011337019239115135,23.672337925344483,0.7209283559829488,0.0057979017117614565,0.9577566016861663,0.48751486915146713,['keyword:high_dimensional'],['cluster:1'],keyword_to_topic
['keyword:learning'],['cluster:1'],0.005550416281221091,0.2716203715278646,0.005375403155236643,0.9684684684684686,3.5655222140402554,1.0,0.003867797022797061,23.100039645830652,0.7235521903731746,0.019777389384601232,0.9567100310072199,0.49412930050816656,['keyword:learning'],['cluster:1'],keyword_to_topic
['keyword:likelihood'],['cluster:1'],0.002375178138360377,0.2716203715278646,0.0023001725129384704,0.968421052631579,3.565347647469188,1.0,0.001655025744552163,23.065354901617628,0.721235505248729,0.008465997975522223,0.9566449333094864,0.4884446942097512,['keyword:likelihood'],['cluster:1'],keyword_to_topic
['keyword:time_series'],['cluster:1'],0.002875215641173088,0.2716203715278646,0.0027752081406105457,0.9652173913043477,3.553553019145802,1.0,0.001994240999932384,20.94091431857381,0.7206635701445389,0.010213470739786528,0.9522465932104486,0.48771731126336676,['keyword:time_series'],['cluster:1'],keyword_to_topic
['keyword:optimization'],['cluster:1'],0.002150161262094657,0.2716203715278646,0.0020751556366727505,0.9651162790697675,3.5531807634345993,1.0,0.0014911280358177775,20.880216016201242,0.7201103781214407,0.007637802521395049,0.9521077751674559,0.48637809535226223,['keyword:optimization'],['cluster:1'],keyword_to_topic
['keyword:bayesian'],['cluster:1'],0.004200315023626772,0.2716203715278646,0.004050303772782959,0.9642857142857144,3.550122948664002,1.0,0.0029094126455313837,20.39462959721986,0.721349509895544,0.014903403863845447,0.9509674841000144,0.48959867452135497,['keyword:bayesian'],['cluster:1'],keyword_to_topic
['keyword:recovery'],['cluster:1'],0.001375103132734955,0.2716203715278646,0.0013250993824536841,0.9636363636363637,3.5477322934797164,1.0,0.0009515933586510851,20.030439782983777,0.719118665461145,0.0048775998527517015,0.9500759838109238,0.4842574307136163,['keyword:recovery'],['cluster:1'],keyword_to_topic
['keyword:estimation'],['cluster:1'],0.0033002475185638924,0.2716203715278646,0.0031752381428607145,0.962121212121212,3.542154098049716,1.0,0.0022788236857344767,19.229222191664334,0.7200622968660962,0.011684607599595177,0.9479958164697121,0.48690559869683575,['keyword:estimation'],['cluster:1'],keyword_to_topic
['keyword:traffic'],['cluster:1'],0.0013000975073130484,0.2716203715278646,0.0012500937570317774,0.9615384615384616,3.5400086382689473,1.0,0.0008969607890729565,18.93787034027553,0.7184488671923895,0.004601509295048776,0.9471957521077078,0.48307040897247083,['keyword:traffic'],['cluster:1'],keyword_to_topic
['keyword:social'],['cluster:1'],0.0025251893892041903,0.2716203715278646,0.0024251818886416483,0.9603960396039605,3.535802687411598,1.0,0.0017392890085677847,18.391585618921454,0.7189943854020453,0.008925285241074714,0.9456273091010061,0.48466230551626593,['keyword:social'],['cluster:1'],keyword_to_topic
['keyword:surfaces'],['cluster:3'],0.002150161262094657,0.18461384603845288,0.0014001050078755906,0.6511627906976745,3.527161178160196,1.0,0.001003155467677402,2.337440308023102,0.7180297590710759,0.007553277582951173,0.572181588309413,0.32937337801405936,['keyword:surfaces'],['cluster:3'],keyword_to_topic
['keyword:communities'],['cluster:1'],0.0011750881316098707,0.2716203715278646,0.0011250843813285997,0.9574468085106383,3.524944771723122,1.0,0.0008059065064427423,17.1169212690952,0.7171503267973856,0.004141358365543898,0.9415782789276768,0.4807944646382352,['keyword:communities'],['cluster:1'],keyword_to_topic
