paper_id,cluster_id,umap_x,umap_y
1105.5144,0,7.71222,2.1356626
1102.2369,0,10.598856,1.9210978
0909.2969,0,9.48285,3.093513
0907.4624,0,8.537695,1.7031454
0909.0753,0,9.762915,3.599996
1010.5809,0,10.01783,2.440716
1103.5443,0,9.036676,1.5826802
1105.3694,0,9.7312565,3.3645496
0909.4873,3,2.914756,3.0456424
0811.3999,3,7.1921034,2.6998577
0901.2828,0,10.308916,1.354527
1001.4335,0,9.581399,2.658945
1005.0126,0,7.75445,2.859385
0710.4225,0,8.640067,1.534897
0808.2150,3,7.8005257,2.544836
0901.1989,3,6.5094085,2.7742622
1010.3708,0,10.138034,1.5553433
1104.2394,0,8.473366,1.7601525
1010.3659,0,8.893303,1.4449832
1010.0963,0,7.530958,2.327023
1007.2894,0,9.57012,2.7866528
1010.0860,3,7.439539,3.1322854
1104.1793,3,7.418347,2.2557516
0910.0620,3,7.5176024,2.4047327
1102.4369,4,8.627502,1.5426579
1012.4104,0,9.629408,3.0128396
1107.0273,3,3.8431067,2.688003
1107.2472,0,9.563044,2.9255826
1101.5016,0,9.889989,2.1417754
0708.0134,0,9.776324,3.1322145
1106.6044,0,8.892213,3.0711071
1103.2360,3,7.23539,2.6644416
1105.4594,0,10.319556,2.0447378
0907.0364,3,3.8284078,2.7201355
1107.2796,3,7.6068277,2.8135614
0705.3004,0,9.83252,2.2557924
0910.5733,4,2.745407,1.5649116
1103.5587,3,7.6089606,3.4212818
1106.5141,3,7.4468226,2.7848551
1008.0364,0,8.453256,2.7299523
0707.1342,0,10.477622,2.2480903
1011.2329,0,8.1125345,1.944822
0910.2688,3,7.580435,2.1645315
0710.2185,0,9.667826,1.6357574
1101.1011,0,10.055963,1.2426392
1107.3529,0,9.849569,3.53858
1003.1745,2,7.9005904,3.4468536
1004.3450,3,2.8664184,3.0798688
1107.5702,3,7.6863475,2.1208467
1107.2200,0,10.492357,2.06406
0909.2346,4,3.333648,3.585363
1106.3864,0,10.188543,1.6730981
1104.2423,3,7.4342,2.214144
1104.5013,0,7.5254607,2.4473321
1105.3055,0,7.910565,1.9651434
1002.1722,3,8.027409,2.5663295
0906.2969,0,10.109001,2.5199623
1010.0195,0,10.4032955,2.4208167
1108.0448,0,9.572894,2.9200094
0908.2270,0,7.4505134,2.9538164
1011.4521,3,8.013671,3.404524
0912.0199,0,10.256304,2.010977
1101.0931,3,2.7160406,2.422113
1102.4846,0,10.36792,1.8923929
1003.5967,3,7.759118,3.0776136
1012.0496,0,8.267978,2.2093458
1101.4294,0,7.463838,2.4288957
1003.3677,0,8.963213,3.0010056
1002.1264,0,8.896169,1.6900749
1103.1024,0,9.289544,1.6549262
0912.0789,3,7.146445,2.6103141
1010.0619,4,8.2899065,1.560349
0911.3541,0,8.420374,1.7693176
1104.0509,0,10.4161825,5.6586547
1001.3565,0,8.456289,1.7670377
1104.2919,0,8.480364,2.9176843
1107.5035,3,7.5106006,2.5764105
1107.1514,0,10.581753,1.9701009
1009.2104,3,7.394643,2.41404
0901.3315,3,2.796286,2.4039578
1012.1712,0,8.025743,2.092383
0912.5206,0,10.164816,3.5540652
1006.4461,0,8.25798,3.6031356
1003.2447,0,9.528288,2.6998053
1010.0574,0,10.06147,1.28749
1105.5911,0,10.181955,2.690687
1102.0232,0,7.990428,2.2286205
0902.2956,3,2.847811,3.1222436
1105.4984,0,10.367436,3.5561683
1105.3471,3,1.8169252,3.987787
1003.5641,0,10.301768,1.8254942
1012.2338,3,7.796962,2.8443696
1012.4963,0,8.589488,1.6835065
1106.1436,0,9.557157,2.8126295
1012.3022,0,10.241687,1.6237087
1001.4740,3,7.193155,3.1777654
1010.4746,0,10.278397,1.3566171
1012.0760,0,10.409389,3.5338206
1101.4494,3,7.459208,3.2609298
0809.4366,0,9.666834,2.1511626
1108.0111,0,7.8276386,3.6375034
1003.3930,0,7.965776,2.6398683
1010.1348,0,10.227971,1.6644783
1101.2889,0,10.673132,2.6078312
1010.1369,3,4.2671885,2.819303
0903.3977,3,7.7202024,2.7222428
1104.4453,3,7.581889,2.8784962
1011.6635,0,10.037332,1.2684557
1010.3421,0,5.5153527,0.59249115
0909.0483,3,7.6317816,2.0869217
1012.1618,0,9.635634,3.1716216
1107.0247,0,9.422528,1.7230626
0905.0235,0,8.401979,1.7244856
0904.3246,0,9.993284,1.3792512
1002.4096,0,9.790987,2.8944044
1009.1164,0,9.396633,3.01192
0907.3431,0,9.589416,1.6250801
1101.0822,0,7.9999046,3.4624593
0809.2426,0,9.105981,2.9780462
0808.4102,0,10.682597,2.667365
1107.0758,3,7.668631,2.666566
1105.0302,0,9.768759,3.7815778
0906.3801,0,9.268892,1.6744634
1104.3978,2,7.563262,3.3552632
1107.1530,0,10.4074745,1.8154106
0911.0269,3,7.804495,3.0862362
1102.5731,0,7.7459846,2.3547082
0805.3181,0,9.967199,2.2439244
1101.1642,0,9.673063,1.8526512
0710.5649,0,9.957547,1.368737
1107.1848,0,9.000383,1.6538519
0909.5105,0,8.426195,1.7895498
1011.5805,0,10.175106,2.3630996
1106.3039,0,8.24733,3.356995
0802.3785,0,10.31666,3.54362
1012.5466,0,9.304675,3.1852555
1102.0520,0,9.542819,2.7948022
1002.0818,0,8.866304,1.4422237
1102.4337,3,7.6233897,2.754404
1003.4134,3,7.5451345,2.5208638
1103.5596,3,7.6023874,2.6551843
1106.0592,0,5.276217,1.541239
1101.2473,0,8.976864,1.4934436
1010.1264,3,7.62506,2.7292285
1001.5290,3,3.607048,2.7114458
0803.3412,0,9.584057,1.9393523
1012.0767,0,10.328873,1.3694285
1102.1434,3,7.8613534,2.7696574
1107.3557,3,7.672395,2.7858584
1108.2612,3,7.608364,2.819485
1102.5594,0,9.968843,1.5949229
1106.1060,0,7.8036604,2.0572283
1104.2592,3,7.5122466,2.4474962
1005.4173,0,7.798472,2.7342014
1012.1597,0,9.407647,3.2217472
0906.0197,0,9.858195,1.7650534
1104.2009,0,8.235971,1.867515
1104.2750,0,9.491704,3.3748739
0706.2553,0,8.189785,1.854537
0805.3612,0,9.5914135,1.7244318
1101.0304,0,9.44662,1.811859
1011.4184,0,9.725188,2.5389013
1105.6293,0,8.335316,2.1654224
1002.0329,0,9.456094,3.1660502
0712.4367,0,10.20872,1.9367337
0909.2915,0,10.345233,3.281546
1011.1195,0,9.69741,2.0866005
1012.4853,0,10.375524,3.4360344
1011.6557,0,10.040887,2.446908
1106.4010,0,7.7560897,2.606866
1005.3692,0,10.422579,3.0975494
1012.1764,0,8.275715,1.7637047
1107.5763,3,7.6114492,2.8091862
1103.0037,4,5.6745048,0.7843313
1012.0847,0,8.505966,2.9162884
1010.3675,0,10.558358,2.5809007
0710.1337,0,9.788679,2.185947
0809.1098,0,8.5884075,2.9679115
0904.4467,3,8.03183,2.8845413
1005.3002,0,7.2699456,2.3837888
0809.5010,0,10.360306,1.7227958
0905.3516,0,10.160481,2.6310496
0710.0411,0,8.290766,2.7548273
1103.3649,0,10.312119,2.257971
0903.3945,0,9.86962,3.571765
0810.4696,3,7.445445,2.3935156
1104.3365,0,9.207647,1.5178692
1103.0003,0,7.768941,3.15439
0711.3252,0,9.667,2.0705733
0805.1247,3,7.077766,2.526478
1012.1837,0,9.298896,1.6961586
1008.2291,0,10.412784,2.0867639
0808.3367,0,10.401169,1.9384421
0810.0564,2,10.406773,3.6186516
1107.3232,0,7.440635,2.5743294
1012.0838,0,10.5036955,2.233897
1003.3251,0,9.800489,2.6578867
0912.0004,0,9.758415,3.566077
0910.2235,0,9.433817,2.9308596
1011.5248,0,8.6446,1.7349952
1107.2887,0,7.925789,2.138367
1010.0700,0,8.03273,2.5672867
1101.4471,0,10.170303,1.5552322
1107.5970,0,8.823095,1.5917411
1012.3769,0,9.354461,3.4727767
1008.2660,0,7.3967986,3.0998716
1105.4259,3,7.4658256,3.2930868
1002.4758,3,7.683052,2.7931063
1102.3777,3,2.9567726,3.0182893
1009.3844,0,9.66715,2.1038935
1106.5354,0,9.332234,3.2791386
1012.1792,0,10.520959,2.1381624
1105.5601,0,10.221133,2.3182418
1101.0521,0,10.61418,1.876841
0911.5244,0,8.893017,1.4462768
0908.1742,3,7.3239875,3.0276911
1011.6241,3,7.5567217,3.0425239
1105.3636,0,9.295811,2.6932046
1002.0022,0,7.9917393,1.9571673
1103.2430,3,7.7994504,3.0487063
1011.6159,0,9.608271,1.7933606
0707.2820,0,9.797218,2.246388
1103.4353,3,7.6313915,2.08752
0904.1009,0,7.6719027,2.6019528
1101.1624,0,7.9962506,2.6453614
1002.2614,3,7.6039796,2.7556596
1006.5432,0,10.539313,1.8546954
1012.0748,0,7.3679175,3.1237986
1108.0880,0,10.551939,2.3811584
1106.6117,0,9.608468,3.1088517
1004.5021,3,7.838066,3.5480976
1002.0466,2,7.412586,3.1551006
1009.5182,3,7.429011,2.20819
0909.4557,3,7.6483436,2.592441
1102.3843,0,8.413994,1.7759278
0910.4457,4,5.748752,1.3709769
1004.3999,0,9.414184,3.30828
0901.2030,0,9.861555,2.6597383
1009.1112,0,10.03224,1.4801599
0805.2645,3,7.6232095,2.0353134
0901.4581,0,10.22855,1.2885184
1010.0901,0,8.551732,1.6765585
1103.2718,0,8.971843,1.6669579
1106.4177,1,0.39175662,7.3548303
1011.2755,0,7.444898,2.2039344
1102.5510,0,7.675118,2.4864671
1103.3270,0,9.951877,3.5793815
0910.0372,0,9.363109,2.9521897
1005.1776,0,8.029418,2.5590167
1101.1470,0,10.140775,1.6939765
1107.0501,3,3.4696229,2.6185806
1107.3222,3,7.418067,2.7341022
1009.6097,3,7.645499,2.3742096
0904.1665,0,9.035911,1.6981487
1010.2803,3,7.3091645,2.984269
0904.3423,0,8.56131,1.7631686
1105.2223,0,9.33146,1.5884738
1011.0994,3,7.512,2.3226676
1103.3708,0,9.390242,2.9466102
1105.1243,0,8.107933,2.9137216
0806.4238,0,9.8933735,2.7342198
1107.5547,0,9.722499,2.599673
1107.2335,0,10.322243,3.4907136
1101.0131,0,10.416508,2.0567834
1101.3413,0,10.429792,3.5324686
0711.2519,0,8.549447,2.7942538
1002.4155,0,9.340519,3.4571548
1103.3851,3,7.584343,2.2333715
1012.4461,0,8.24486,1.8664418
1012.0499,0,10.126511,1.1026046
1005.1277,0,9.875297,2.8875062
1105.1784,0,7.836867,3.0846832
0909.1515,0,9.748948,2.909505
0906.3130,0,7.8996778,2.1178262
0911.1231,0,10.002339,1.3024458
1012.5855,0,8.458332,1.7461345
0810.3301,0,9.671282,2.064167
1106.3243,2,8.523151,2.3890407
1107.0380,0,7.79882,2.9575412
0903.5540,0,9.221104,1.652842
1105.4286,0,8.028849,3.4923437
0911.3591,0,9.455953,3.0612404
1006.0213,0,9.937897,1.3087906
1106.0885,0,9.744065,3.2881813
1105.5616,2,7.0326204,3.2573798
0911.1779,0,9.662719,2.0253692
1104.4588,0,8.059188,1.9931632
0807.2170,0,9.6839285,2.1560943
0707.2305,0,8.025386,2.9232664
1005.3033,3,8.148534,2.8268197
1102.0189,0,9.575097,3.1208487
0908.1758,0,9.260485,1.7242393
1010.0790,0,8.422012,1.7929056
1108.1433,0,8.865769,2.6882706
0709.4057,3,2.9265645,2.9638548
1012.1257,0,8.457955,1.7401949
1103.3311,0,8.963932,1.4883581
1005.2194,3,7.9021363,2.8647997
0907.1895,0,7.7049766,2.0289314
1004.0549,0,10.192116,2.2512174
1107.0332,4,4.009879,3.0138648
1101.0518,0,8.882739,1.4437958
1003.1786,0,9.695898,2.7094223
1011.2655,0,10.209015,2.3258214
1105.0450,0,9.456748,3.0851333
1007.0375,0,8.036011,1.9672302
0908.4052,3,2.9459713,3.3474064
0807.2246,3,7.3324757,3.0251431
0911.4557,3,7.8190284,3.0073354
1012.1132,0,8.783233,1.7229812
1011.6560,0,9.76644,2.7354248
1108.0040,2,7.7647767,3.4663873
1104.4108,0,10.225208,1.7855514
1003.4190,3,3.0487096,3.226811
0904.2295,0,10.494795,2.225512
1104.2030,0,10.248628,2.3883243
1003.2090,0,9.418945,2.9260464
0805.1248,0,10.043033,2.6323974
1005.4824,0,7.5601263,2.7055094
1103.4811,0,10.299602,1.7933873
1101.4895,0,10.203279,1.6717205
1006.0279,0,10.254835,2.0188596
0908.4033,3,7.7033396,2.6664097
0708.3056,3,7.6510262,2.295559
1101.4199,0,10.023833,1.1936586
1006.1034,0,10.425713,3.4807434
1002.3712,3,7.4908423,2.4354558
1001.5445,3,7.0412455,3.3173914
1104.3645,0,10.187896,2.3418627
1106.2558,3,7.4077864,2.2248178
1101.5857,0,10.146443,1.6293663
1009.1778,0,9.08647,1.7177536
0810.0992,0,7.81522,1.9292428
0910.3616,0,8.019179,2.8175611
0901.4673,0,8.535488,1.7719618
1107.2597,0,10.219118,2.3049123
0804.1757,3,7.868275,2.965715
1104.2545,0,9.585664,2.8626876
1101.2437,0,9.656998,2.5511057
1105.3920,3,2.9883616,3.3244524
1011.6482,0,8.066051,1.9084612
1103.0673,2,7.9656878,2.741838
1012.3858,3,7.8864503,2.895952
1004.0296,0,9.636749,3.1888463
1105.3120,0,7.9348435,2.0981164
0709.3440,0,10.068407,1.1435714
0910.5686,0,8.9905615,1.4504421
1106.5806,3,7.335004,3.0161095
1005.1286,0,9.838287,3.4048498
0707.1455,0,10.210864,2.5278
1103.3824,0,9.727682,2.9149191
1106.2164,0,9.387544,2.7908983
1009.3692,0,7.7782865,2.9633954
1010.2357,0,10.108335,1.1330839
0905.4273,0,9.466052,3.5487049
1002.1271,0,9.08992,1.5930775
0711.3712,0,7.213881,3.093942
0809.1216,3,7.2708044,3.274559
0911.0295,0,9.600639,2.4978838
0710.4855,0,9.642681,2.1134772
1012.0839,0,9.632425,2.1444798
1002.1862,3,7.528318,2.4688632
1105.2871,0,10.329453,3.1209338
1009.6135,0,10.418421,2.3537278
1104.0765,0,8.279514,2.9354222
1104.1095,0,9.082318,1.6759294
0907.0066,0,10.457701,3.4693053
1010.5419,0,9.766837,2.9236
0910.0221,3,7.436803,2.24326
1002.0211,0,9.47256,3.102156
0811.2923,0,8.429787,1.7758719
1002.1914,0,10.349238,1.9649807
1102.4843,0,7.6329,2.0543256
1009.3397,0,10.051605,2.2973106
1010.3151,0,9.718739,2.153071
1009.6123,0,10.16326,1.5453416
1005.2582,0,7.961834,2.244938
1103.1014,3,7.6080885,2.5587971
1106.2551,2,7.4598765,2.916632
1008.3630,3,2.8480632,3.2443366
1004.1764,0,10.373835,1.8791128
1101.3512,0,10.4101515,2.0967395
1101.5552,0,7.6691794,2.7286158
0912.1029,3,7.7617984,2.9424577
1006.0977,3,7.305086,2.4135702
1101.6079,0,10.086656,2.6309497
1103.3669,3,7.468619,3.2102523
1102.4566,0,10.1350565,2.4543135
1002.2290,3,7.1558166,2.615977
1101.2689,0,8.094636,2.2185767
0706.4429,0,9.654118,2.0567021
1005.0417,0,10.412703,1.9678859
1011.0164,0,10.44612,2.2140863
1103.2761,0,10.109363,2.4071639
0707.2590,0,7.994227,1.9865384
1011.2801,0,9.821333,3.8112123
1107.1217,3,7.224078,2.7408006
1105.2818,0,9.558591,2.658015
1106.4054,0,10.218323,2.3822608
1104.3491,0,8.089792,2.504369
1010.3982,0,9.080309,1.5714322
1012.4002,3,7.531208,2.2447386
0910.0190,0,9.795691,2.1176908
0704.0020,0,9.702553,2.076256
1107.3840,3,7.788346,2.6932833
1011.4296,3,7.4889975,2.6284246
0911.2191,0,8.883029,1.4488695
1107.1333,0,10.1272135,1.6008663
1102.4716,3,7.5551214,2.4434493
1107.4038,0,10.331869,1.9702313
1011.5743,0,9.265346,1.6749847
1103.4520,3,7.3759904,2.4430437
0903.3979,0,7.795293,2.6828008
1004.5039,3,7.3187213,2.99664
1107.2037,0,9.505967,1.847329
1106.5393,0,10.433206,2.2210908
1011.6108,0,9.961343,3.5547962
1103.3438,0,10.095738,2.5463588
1104.1262,0,9.334673,3.5053308
1001.3854,3,7.1149874,2.7524827
0909.5627,0,9.607473,2.9755712
1106.2400,0,9.416538,2.7677565
1010.0015,2,8.117537,2.2364964
1104.3064,0,9.254513,1.6603973
1104.4799,0,9.661405,3.1063485
1012.1327,0,9.8814,3.1236637
1012.5996,0,7.652632,2.9943457
0805.3163,0,10.4373665,2.2583182
0802.2965,0,10.581751,2.198073
1107.1979,3,3.3182023,4.1379886
0909.4411,0,8.046803,3.5280812
0909.2076,4,4.3981347,1.6637931
1103.4844,3,7.7031755,2.5761602
1010.2978,0,7.6932883,2.0725868
1005.5108,3,7.5097446,3.1435626
1004.5519,0,10.258948,2.0178318
1011.5979,0,9.7170315,2.4183843
1101.5571,0,8.541328,1.6611978
0902.4031,3,7.861234,2.8113117
0911.1997,0,9.918126,3.5696201
1008.2913,0,9.807389,5.9724526
1108.1330,0,8.151347,1.9038845
0902.2800,0,10.112764,2.436353
1106.2004,0,7.7949557,2.6614199
0801.2647,0,8.040311,2.0144088
0809.5144,0,10.358833,2.3893929
1104.4257,0,9.255429,1.6850513
0810.3758,0,9.772296,2.1746905
0904.4420,0,8.416502,1.790852
0905.4379,0,7.6335783,2.0831375
1102.0388,0,10.215272,1.6634587
0912.3798,3,7.8026614,3.2832832
1003.4782,0,9.383094,2.993129
1107.0226,0,9.111135,1.5965892
1006.2685,0,9.442443,1.8317729
1005.1938,0,9.522524,3.0946503
0909.0949,0,9.330501,3.513759
0712.1022,0,9.796583,2.1844912
1106.3939,0,10.340613,1.8701323
0912.4222,2,9.500425,3.5628183
1102.5209,0,9.693715,1.6901382
1104.0228,0,9.880498,3.5567405
1106.1197,0,10.132293,2.352744
1101.1014,0,9.830931,2.2470922
1103.5445,0,10.245632,2.2855382
1009.5686,0,10.578743,2.1970987
1102.0090,0,8.902235,1.4674832
1009.2434,0,8.904797,1.7820334
1010.5995,0,9.362463,3.0129108
1012.0507,0,10.085167,1.618926
1012.0167,0,9.85452,2.694872
1004.5350,0,9.7155485,2.8944573
1012.3996,4,7.374371,2.1834233
0912.0377,3,3.596152,3.139285
0901.3362,0,10.220628,1.393262
0812.1859,0,9.014172,3.1925454
1102.2208,0,8.963563,1.4374782
1103.0977,0,8.358286,2.113796
1012.3037,0,8.021886,1.9985509
0912.4396,0,7.7999644,1.9743942
0910.3329,0,10.514314,2.1005018
1104.2570,0,7.8363547,3.1914723
1010.3940,0,10.574795,1.9036272
1101.4145,0,7.795316,3.038995
1106.4610,3,5.2977896,2.18218
1103.5758,0,8.856652,3.155673
1105.1779,0,7.418653,3.0109394
1107.5454,3,7.333935,3.0274296
1012.1316,0,9.768453,2.8230922
1012.5721,3,7.553629,2.5240235
1010.3123,0,10.527184,2.2310264
1001.2893,3,1.7350748,4.0332575
1003.1913,0,10.365662,1.7598077
1012.4948,0,10.045579,1.7581563
0908.3319,0,9.896935,2.7817943
1102.4567,3,7.6860075,3.3847227
0710.5141,0,10.064124,2.6452603
1012.4021,3,7.5459228,2.4110258
1106.5410,3,7.6109653,2.5099392
1101.0500,0,8.439672,1.7748146
1101.0597,0,7.9230146,2.5165126
1008.0736,0,8.346297,1.8036854
1012.2625,0,10.025095,3.5525632
1104.0155,3,7.745805,3.1333823
1107.1581,2,8.438283,1.7838813
1108.2387,3,7.589467,2.6543198
1007.1716,0,10.455947,2.1778138
1003.6023,0,9.662646,3.0725906
0810.3320,0,10.304014,2.3638656
0912.1197,0,9.329378,1.8700802
0905.2146,0,9.704413,2.1216521
1102.0723,0,7.9417033,2.167793
0808.2579,0,10.107306,1.5903509
1006.2025,0,9.738228,2.0495548
1011.2927,0,8.605646,2.9375846
1105.1606,0,8.971341,1.4944115
1106.5077,3,2.4214842,3.6061203
1106.0522,0,9.8256645,1.7989627
0909.5486,0,8.7703,2.8937085
1105.4185,0,8.19175,2.4493353
1103.0956,0,10.27214,2.321228
1001.3703,0,9.57147,2.134227
1106.5019,0,8.799682,3.1551552
1104.4144,0,9.449105,1.9700582
1107.1589,0,9.749468,3.2676744
0910.3549,0,10.397583,2.2293565
1003.0657,0,4.9344707,1.769767
1101.4118,0,7.696732,2.115728
1103.2973,0,9.310774,1.7783461
1005.2130,3,2.0959878,3.4870045
1009.4370,4,8.211388,1.9086455
0905.2722,0,9.025815,1.6799812
1004.5368,0,10.53103,2.2317336
0909.4397,3,7.112374,3.3423243
1001.5106,3,7.171344,3.1564996
1104.0380,0,9.498438,3.1115286
1010.1415,3,3.20912,2.5292432
1107.0403,0,9.357409,3.3521206
1101.1294,0,10.301181,2.294063
1101.2501,0,5.590632,1.4056522
1103.0550,0,10.225117,1.9984801
1003.4725,3,7.360192,2.1868804
1103.1248,0,7.7559357,2.1276479
1105.3979,3,7.7171392,2.564767
1108.2473,0,8.258969,1.8579844
1101.1390,0,10.36962,1.7249986
1012.3990,3,7.399576,2.1887143
1107.2041,3,7.5480075,2.6656032
1009.3740,0,10.248811,1.754632
1005.2323,0,9.786413,2.1345205
1008.3569,0,9.628125,2.0061717
1002.1651,3,7.645455,3.6428602
1008.0729,0,9.108849,2.9850929
1101.0681,0,9.498695,1.7333424
1012.1331,0,9.829115,2.610392
0905.3471,0,9.3146515,1.6966412
1101.3767,0,10.577445,2.1860244
1107.2480,3,7.465199,2.8436108
0708.1952,3,8.426627,2.79043
0707.1483,0,8.012753,2.284834
1012.0408,0,8.029051,2.1314476
1104.1900,3,3.705048,4.253029
1106.0724,3,7.5165353,2.2588372
0908.2420,0,9.505297,2.4636776
1104.1363,3,3.7632492,2.850036
1001.3005,0,9.225079,1.6753982
1101.5992,0,10.202916,2.406494
1012.4428,4,7.999069,3.4095836
1105.4621,4,7.988633,2.459459
0804.3871,0,8.893741,1.4843893
1104.5366,0,7.545097,2.8177586
1103.1107,0,10.360058,3.524154
1106.2492,3,7.5152693,2.9584916
0810.0136,0,8.787259,1.5455484
1107.5337,3,8.050988,2.8056455
1004.2546,0,9.428075,3.165773
1102.0591,0,8.518797,2.9509816
1010.1589,0,9.778786,2.1365583
1105.5935,0,9.22055,1.661991
1002.0289,3,7.2427554,2.6936805
1105.2551,3,7.5135612,2.4581451
1010.0553,0,9.719382,3.2986414
1105.2907,0,9.94098,1.3367853
1012.0352,4,5.2314053,2.1472387
1101.2407,0,10.051857,1.5854299
1107.1497,0,9.04756,1.5584393
0807.2305,3,7.6363025,1.9911137
1107.2933,0,10.247438,2.38839
1105.2945,0,9.353837,1.7392771
0901.3037,0,10.265618,1.7716098
0908.2070,3,5.3721256,2.1847389
1107.0872,0,7.927198,2.7306733
0911.2305,0,8.847584,1.5728945
1012.5935,0,9.197816,1.6412752
1006.0842,0,3.3406863,2.7990491
1003.2928,3,7.404345,3.062479
1004.5513,3,7.770706,2.2589235
1107.3545,3,7.665983,2.587377
1009.0989,0,10.281784,1.6820832
1005.2928,0,8.433829,1.7808696
1005.1962,3,5.284796,2.1569269
1003.2234,3,2.1263785,3.7538452
1105.4011,3,7.2637763,2.6130817
1002.2835,0,9.392804,3.31023
1002.0274,0,10.162908,2.477898
1009.3652,0,8.091047,1.960597
1004.0831,2,10.485749,3.5106118
1012.5300,0,9.438256,3.2931042
1012.0190,4,7.982854,2.539208
1104.4837,3,4.107064,2.8517952
1001.4625,0,9.39925,3.026136
0901.0986,0,10.007262,1.5871682
1012.3886,0,9.457384,2.0759203
1102.0983,0,10.403584,3.0012074
0904.1477,0,10.248506,1.7415675
1010.4148,0,9.065913,1.5486486
1006.0006,3,5.183149,5.443593
1107.3305,3,7.4670615,2.5147362
0707.3491,0,9.670388,2.056464
1106.4009,0,10.321533,1.9622471
1106.0396,0,10.386322,2.2444186
1106.5952,0,10.440241,1.9439244
1102.4742,4,7.693485,3.409448
1012.0411,3,7.215435,3.2948422
1005.0045,0,9.4906225,3.120664
1004.1555,0,8.299582,2.1796024
1101.4410,0,9.974162,3.713062
0811.1429,0,9.72595,2.1043065
1007.5049,0,8.376335,2.7746723
0907.4581,0,9.774682,2.1828191
1105.0530,0,10.037954,1.7284293
0801.4186,0,8.71277,1.5195324
1104.2022,3,7.007172,3.3490255
1104.1631,0,9.631989,2.9621432
1012.3395,0,9.996401,1.2102537
1005.3035,3,2.5518992,1.2447804
1105.0820,0,10.239693,1.6249945
1101.3350,1,0.9939005,7.7100244
1103.4793,0,9.4671755,2.9391954
1006.1275,0,10.576942,2.1798687
1106.4253,3,7.6001506,2.4812503
1107.1080,0,10.158554,1.5626462
1105.6287,0,10.55126,2.1927447
0907.5327,0,7.89514,2.1606092
1012.3466,0,9.972658,2.1897242
1011.0745,0,9.604619,2.6579225
1105.4628,0,10.293223,1.7747071
0812.2864,0,10.406389,1.8447018
0906.1666,0,10.088849,2.6847017
1105.5121,0,9.965092,3.5691
1102.2844,0,10.193796,1.6405181
1001.3125,2,7.9607615,3.575437
1008.1683,3,2.890015,3.1217752
0706.0052,0,9.547387,3.1208382
1102.2020,0,10.402863,1.9575993
1104.1002,0,9.819111,2.777229
1002.4990,0,9.15002,1.6649473
1004.4895,0,10.034747,2.5589776
1010.0841,0,10.187855,1.5991366
1012.4468,3,7.5020976,2.4112792
1012.4523,0,8.800545,3.1439514
1010.3110,0,8.958525,1.7252358
0903.4782,3,7.7281857,3.0647013
0811.3170,0,8.772406,1.9726849
0709.4392,3,7.2155175,2.7056706
1106.0621,0,10.300888,1.5907793
1003.2384,0,10.365213,1.8338948
1107.2136,0,10.161735,1.6042342
1102.0082,3,7.3226523,2.8228135
1012.5170,0,10.001043,2.6408548
1102.1052,0,10.205034,1.6717618
1010.0776,0,10.5114,2.0412917
0903.2001,3,7.4795732,2.249366
1107.2712,3,7.496818,3.1363513
0704.0449,3,1.8922858,3.9665265
1005.2556,0,9.807468,1.5555158
1101.0412,0,9.669143,2.6765778
0805.4003,3,7.2674785,2.7402723
1001.0118,3,2.0482867,3.8616104
1005.0572,4,5.495026,-1.0038644
1106.0293,0,7.831364,2.1736434
1105.5800,3,7.4674807,2.3873436
0805.1722,0,9.721133,2.1628366
1003.0086,0,8.065728,1.9721758
1010.3735,0,10.640177,2.012018
1106.0687,0,10.357517,3.4886336
1003.2644,0,9.74126,1.7869502
0707.4437,3,7.256328,2.7248569
1103.3919,3,2.4759123,3.7282302
1105.3222,0,8.786563,3.0065885
1001.3202,0,9.685254,2.155087
0810.2449,3,7.365169,2.4155736
1010.3927,3,7.2974043,2.644375
1106.1200,3,7.7328973,2.7571738
1102.1522,0,9.752614,3.3118548
1101.4760,0,8.448977,1.7269132
0806.2310,3,7.3663,2.9572706
0901.4066,3,7.3965716,2.9098136
1101.2339,3,7.2469654,2.7285419
1004.2333,2,5.4443007,4.7481833
1008.3838,0,10.129398,1.1062678
0810.3829,0,9.770048,1.9787042
0903.2860,0,9.452034,3.2422533
1103.3476,0,9.459937,3.1371598
1104.3893,0,9.836492,1.5504949
0910.3462,0,9.672791,1.9300518
0903.5383,3,1.726022,4.042368
0706.1457,0,9.134009,1.5878955
1101.5385,3,7.7770133,2.6664436
0911.5362,0,8.917811,1.4850434
0809.3888,0,4.067959,2.6621742
1106.6030,0,7.6973367,2.7186458
1012.3192,1,1.3277805,8.331206
1102.1513,3,8.211623,3.345485
1105.5347,3,2.0315578,3.838371
1003.5827,0,10.229185,1.9878429
0905.3195,3,7.536865,2.317275
0912.0242,0,9.780486,2.1942773
1103.5726,3,7.5238886,2.409519
1107.1773,0,10.28252,2.1749303
0908.1520,0,8.979588,2.9702134
0910.0689,3,7.2942758,3.0589526
1102.0621,3,7.5720057,2.4608095
1012.4036,0,10.495668,1.86894
1011.5268,0,9.0757675,1.5996977
1007.0516,0,10.3103695,1.7414744
1105.0901,0,9.82786,3.1869957
1107.0291,0,10.192413,1.634866
1101.2197,0,8.141532,3.3013432
1001.4682,3,7.9377174,3.5477684
1105.0620,0,10.1113615,3.4956286
1107.0642,0,9.737175,2.1503913
1106.6303,0,8.107317,2.2371502
1102.4857,3,7.367447,2.9046555
